station_id,station_name,station_code,latitude,longitude,timezone,city_id
20775,Jever,Jever,53.56889049999999,7.893273799999999,CET,9221
20776,Joachimsthal,Joachimsthal,52.9795287,13.7448618,CET,9222
20777,Joachimsthal Kaiserbahnhof,Joachimsthal Kaiserbahnhof,52.96404,13.75503,CET,9222
20778,Jocketa,Jocketa,50.5579571,12.1732586,CET,10120
20779,Jockgrim,Jockgrim,49.0917113,8.2730178,CET,9223
20780,Johannisthal,Johannisthal,52.4367582,13.5039931,CET,9225
20781,Jossa,Jossa,50.232506,9.604178,CET,9968
20782,Jößnitz,Jößnitz,50.5387859,12.1371542,CET,10112
20783,Jübek,Jübek,54.5570858,9.3979869,CET,9226
20784,Jüchen,Jüchen,51.10074909999999,6.5038109,CET,9227
20785,Julius-Leber-Brücke,Julius-Leber-Brücke,52.48637979999999,13.3608911,CET,8164
20786,Jungfernheide,Jungfernheide,52.530705,13.3004976,CET,8382
20787,Jungfernstieg,Jungfernstieg,53.5536475,9.9919413,CET,9858
20788,Jünkerath,Jünkerath,50.3440497,6.5815126,CET,9230
20789,Jüterbog,Jüterbog,51.9963674,13.0796588,CET,9231
20790,Kablow,Kablow,52.3050211,13.7245329,CET,9342
20791,Kahl (Main),Kahl (Main),50.0790677,9.0156175,CET,9233
20792,Kahla (Thür),Kahla (Thür),50.8087497,11.5890046,CET,9234
20793,Kainzenbad,Kainzenbad,47.4830278,11.1169492,CET,8757
20794,Kaisersesch,Kaisersesch,50.23150219999999,7.1369202,CET,9235
20795,Kaiserslautern Hbf,Kaiserslautern Hbf,49.4362458,7.7685032,CET,9236
20796,Kaiserslautern Pfaffwerk,Kaiserslautern Pfaffwerk,49.4348486,7.7511275,CET,9236
20797,Kaiserslautern West,Kaiserslautern West,49.4475133,7.749656599999999,CET,9236
20798,Kalchreuth,Kalchreuth,49.55679250000001,11.1297677,CET,9238
20799,Kaldenkirchen,Kaldenkirchen,51.3172656,6.1944244,CET,13816
20800,Kall,Kall,50.5418388,6.5625303,CET,9239
20801,Kalsow,Kalsow,53.9199953,11.5804463,CET,10476
20802,Kalthof (Kr Iserlohn),Kalthof (Kr Iserlohn),51.425059,7.672364,CET,9206
20803,Kamen,Kamen,51.5882752,7.6590458,CET,9241
20804,Kamen-Methler,Kamen-Methler,51.5673075,7.6125246,CET,9447
20805,Kamenz (Sachs),Kamenz (Sachs),51.273781,14.092192,CET,9242
20806,Kämmereiforst,Kämmereiforst,51.4763229,12.5407977,CET,9219
20807,Kamp-Bornhofen,Kamp-Bornhofen,50.2272973,7.616499699999999,CET,9243
20808,Kandel,Kandel,49.0808027,8.1943039,CET,9245
20809,Kanzem,Kanzem,49.6658867,6.5768729,CET,9246
20810,Kapellen-Drusweiler,Kapellen-Drusweiler,49.1030034,8.029730299999999,CET,9247
20811,Kapellen-Wevelinghoven,Kapellen-Wevelinghoven,51.1303322,6.6221884,CET,9811
20812,Kapsweyer,Kapsweyer,49.04506689999999,8.0205137,CET,9248
20813,Karl-Bonhoeffer-Nervenklinik,Karl-Bonhoeffer-Nervenklinik,52.57787,13.3293,CET,10215
20814,Karlsdorf,Karlsdorf,49.13652279999999,8.5300537,CET,9250
20815,Karlsruhe Hbf,Karlsruhe Hbf,48.993515,8.402181,CET,9253
20816,Karlsruhe West,Karlsruhe West,49.0023106,8.3629001,CET,9253
20817,Karlsruhe-Durlach,Karlsruhe-Durlach,49.0017959,8.4625168,CET,9253
20818,Karlsruhe-Hagsfeld,Karlsruhe-Hagsfeld,49.0263095,8.4538403,CET,9253
20819,Karlsruhe-Knielingen,Karlsruhe-Knielingen,49.0266757,8.3415117,CET,9253
20820,Karlsruhe-Mühlburg,Karlsruhe-Mühlburg,49.014378,8.351471499999999,CET,9253
20821,Karlstadt (Main),Karlstadt (Main),49.9628953,9.767948299999999,CET,9254
20822,Karsdorf,Karsdorf,51.2719518,11.6560487,CET,9257
20823,Karstädt,Karstädt,53.1566123,11.7460096,CET,9258
20824,Karthaus,Karthaus,49.71065840000001,6.597086099999999,CET,9354
20825,Kassel Hbf,Kassel Hbf,51.3182659,9.489481,CET,9260
20826,Kassel-Harleshausen,Kassel-Harleshausen,51.3419535,9.4137738,CET,10743
20827,Kassel-Jungfernkopf,Kassel-Jungfernkopf,51.3420989,9.4609053,CET,10743
20828,Kassel-Kirchditmold,Kassel-Kirchditmold,51.3222126,9.451806,CET,10743
20829,Kassel-Oberzwehren,Kassel-Oberzwehren,51.2735289,9.442736799999999,CET,8739
20830,Kassel-Wilhelmshöhe,Kassel-Wilhelmshöhe,51.3113881,9.4477049,CET,9260
20831,Katharinenheerd,Katharinenheerd,54.33542749999999,8.8274368,CET,9261
20832,Kating,Kating,54.3261057,8.8720993,CET,9363
20833,Katlenburg,Katlenburg,51.6826796,10.0992861,CET,9262
20834,Kattenes,Kattenes,50.2516376,7.440454399999999,CET,9950
20835,Kattenvenne,Kattenvenne,52.1112464,7.863735800000001,CET,10023
20836,Katzenfurt,Katzenfurt,50.6188054,8.348823399999999,CET,10499
20837,Katzwang,Katzwang,49.35159609999999,11.0588978,CET,10427
20838,Katzweiler,Katzweiler,49.5023209,7.699360299999999,CET,9263
20839,Kaub,Kaub,50.0880599,7.7621956,CET,9264
20840,Kaufbeuren,Kaufbeuren,47.8830175,10.625966,CET,9265
20841,Kaufering,Kaufering,48.08805599999999,10.8567673,CET,9266
20842,Kaulsdorf (Saale),Kaulsdorf (Saale),50.6124393,11.4326849,CET,9267
20843,Kavelstorf,Kavelstorf,54.0107331,12.1969817,CET,9268
20844,Kehl,Kehl,48.5788725,7.8160821,CET,9269
20845,Kehlen,Kehlen,47.6808767,9.5511128,CET,9639
20846,Keitum,Keitum,54.8950328,8.369413999999999,CET,9271
20847,Kellmünz,Kellmünz,48.1212664,10.1277803,CET,9273
20848,Kelsterbach,Kelsterbach,50.0597078,8.5297786,CET,9274
20849,Kemnath-Neustadt,Kemnath-Neustadt,49.844134,11.8619264,CET,9275
20850,Kempen (Niederrhein),Kempen (Niederrhein),51.36803,6.42464,CET,9276
20851,Kempten (Allgäu) Hbf,Kempten (Allgäu) Hbf,47.7120513,10.3168042,CET,9277
20852,Kempten (Allgäu) Ost,Kempten (Allgäu) Ost,47.731293,10.33205,CET,9277
20853,Kennelgarten,Kennelgarten,49.4409252,7.733633299999999,CET,9236
20854,Kenzingen,Kenzingen,48.1955155,7.769684499999999,CET,9279
20855,Kerkerbach,Kerkerbach,50.40188029999999,8.1357166,CET,10552
20856,Kerkwitz,Kerkwitz,51.9019809,14.6299702,CET,10371
20857,Kersbach,Kersbach,49.682702,11.0710666,CET,10136
20858,Kestert,Kestert,50.1861662,7.648368,CET,9281
20859,Kettwig,Kettwig,51.3727549,6.9323605,CET,9038
20860,Kettwig Stausee,Kettwig Stausee,51.3565907,6.939093499999999,CET,9038
20861,Kevelaer,Kevelaer,51.581349,6.245757999999999,CET,9282
20862,Kiebingen,Kiebingen,48.4757415,8.9727052,CET,10309
20863,Kiebitzhöhe,Kiebitzhöhe,51.181071,11.203676,CET,9341
20864,Kiefersfelden,Kiefersfelden,47.61814589999999,12.1868662,CET,9284
20865,Kiel Hbf,Kiel Hbf,54.31498999999999,10.13198,CET,9285
20866,Kiel-Elmschenhagen,Kiel-Elmschenhagen,54.2914452,10.1889817,CET,9311
20867,Kiel-Hassee CITTI-PARK,Kiel-Hassee CITTI-PARK,54.310859,10.098435,CET,9385
20868,Kiel-Russee,Kiel-Russee,54.30160559999999,10.0689708,CET,9696
20869,Kierberg,Kierberg,50.83776,6.88814,CET,8323
20870,Kierspe,Kierspe,51.12789970000001,7.600339099999998,CET,9286
20871,Kinding (Altmühltal),Kinding (Altmühltal),48.9916127,11.3782952,CET,8862
20872,Kindsbach,Kindsbach,49.4160943,7.615026899999999,CET,9288
20873,Kirch Göns,Kirch Göns,50.4722407,8.6537645,CET,9442
20874,Kirch Jesar,Kirch Jesar,53.4397871,11.2770236,CET,8956
20875,Kirchberg (Murr),Kirchberg (Murr),48.9431909,9.3407891,CET,9289
20876,Kirchdorf (Deister),Kirchdorf (Deister),52.2900637,9.491687899999999,CET,8532
20877,Kirchehrenbach,Kirchehrenbach,49.734094,11.1510746,CET,9290
20878,Kirchen,Kirchen,50.8064403,7.880489299999999,CET,9291
20879,Kirchenlaibach,Kirchenlaibach,49.8746214,11.771086,CET,10527
20880,Kirchenlamitz Ost,Kirchenlamitz Ost,50.15266279999999,11.9461105,CET,9292
20881,Kirchentellinsfurt,Kirchentellinsfurt,48.53101909999999,9.149445799999999,CET,9293
20882,Kirchhain (Bz Kassel),Kirchhain (Bz Kassel),50.8236017,8.9214477,CET,9294
20883,Kirchhammelwarden,Kirchhammelwarden,53.3059004,8.4831603,CET,8280
20884,Kirchheim (Neckar),Kirchheim (Neckar),49.0375251,9.1506162,CET,8780
20885,Kirchheim (Teck),Kirchheim (Teck),48.6471033,9.4519635,CET,9299
20886,Kirchheim (Teck) Süd,Kirchheim (Teck) Süd,48.6398198,9.4519959,CET,9299
20887,Kirchheim (Teck)-Ötlingen,Kirchheim (Teck)-Ötlingen,48.6577686,9.4162401,CET,10883
20888,Kirchheim (Unterfr),Kirchheim (Unterfr),49.6568614,9.858246399999999,CET,9295
20889,Kirchheim (Weinstr),Kirchheim (Weinstr),49.537163,8.181452,CET,9297
20890,Kirchhorsten,Kirchhorsten,52.3083107,9.1212054,CET,9050
20891,Kirchhundem,Kirchhundem,51.0865154,8.089385499999999,CET,9300
20892,Kirchhundem-Welschen Ennest,Kirchhundem-Welschen Ennest,51.0418787,8.003386299999999,CET,9378
20893,Kirchlengern,Kirchlengern,52.2015719,8.6379173,CET,9301
20894,Kirchmöser,Kirchmöser,52.3883971,12.4100432,CET,11008
20895,Kirchscheidungen,Kirchscheidungen,51.2449576,11.6569767,CET,9450
20896,Kirchseeon,Kirchseeon,48.0719266,11.8881543,CET,9302
20897,Kirchweyhe,Kirchweyhe,52.9841307,8.8574646,CET,10615
20898,Kirchzarten,Kirchzarten,47.964769,7.954975900000001,CET,9303
20899,Kirkel,Kirkel,49.2848014,7.231406499999999,CET,9304
20900,Kirn,Kirn,49.7896631,7.4608937,CET,9305
20901,Kirnsulzbach,Kirnsulzbach,49.7643202,7.4354907,CET,8102
20902,Kissing,Kissing,48.3027069,10.972609,CET,9307
20903,Kißlegg,Kißlegg,47.789715,9.885795199999999,CET,9308
20904,Kitzingen,Kitzingen,49.7413592,10.1681783,CET,9309
20905,Kläden (Kr Stendal),Kläden (Kr Stendal),52.637814,11.654836,CET,8219
20906,Klais,Klais,47.4816142,11.2399832,CET,9706
20907,Klanxbüll,Klanxbüll,54.86383129999999,8.6752489,CET,9310
20908,Klasdorf Glashütte,Klasdorf Glashütte,52.0214736,13.5439436,CET,8112
20909,Klecken,Klecken,53.3686022,9.9376234,CET,8138
20910,Klein Bünzow,Klein Bünzow,53.9247469,13.6179462,CET,11035
20911,Klein Flottbek,Klein Flottbek,53.55916879999999,9.8645309,CET,8548
20912,Klein Gerau,Klein Gerau,49.9204015,8.521720199999999,CET,8361
20913,Klein Winternheim-Ober Olm,Klein Winternheim-Ober Olm,49.93972,8.206999999999999,CET,9314
20914,Kleinberghofen,Kleinberghofen,48.3543817,11.2825751,CET,8606
20915,Kleinblittersdorf,Kleinblittersdorf,49.1573961,7.034666,CET,9316
20916,Kleinenbroich,Kleinenbroich,51.197697,6.5554283,CET,9361
20917,Kleinensiel,Kleinensiel,53.44395040000001,8.473936499999999,CET,9920
20918,Kleinfurra,Kleinfurra,51.4192678,10.7570074,CET,9318
20919,Kleingemünden,Kleingemünden,50.062991,9.687704,CET,8781
20920,Kleinjena,Kleinjena,51.1807948,11.7766227,CET,8713
20921,Kleinkems,Kleinkems,47.688129,7.523394899999999,CET,4584
20922,Kleinkötz,Kleinkötz,48.4118851,10.2948184,CET,10819
20923,Kleinostheim,Kleinostheim,50.0042304,9.0658932,CET,9319
20924,Kleinröhrsdorf,Kleinröhrsdorf,51.1294093,13.976712,CET,7972
20925,Kleinschirma,Kleinschirma,50.90662560000001,13.2900929,CET,9966
20926,Kleve,Kleve,51.78672599999999,6.12954,CET,9322
20927,Klieken,Klieken,51.8884852,12.3735096,CET,9323
20928,Klinge,Klinge,51.7428969,14.5201839,CET,9043
20929,Klingenberg-Colmnitz,Klingenberg-Colmnitz,50.9082822,13.4965199,CET,10142
20930,Klingenbrunn,Klingenbrunn,48.9221742,13.3180281,CET,8599
20931,Klingenthal,Klingenthal,50.370718,12.4681708,CET,9324
20932,Klitschmar,Klitschmar,51.4996557,12.2306846,CET,10909
20933,Klitten,Klitten,51.35067069999999,14.5994395,CET,9325
20934,Kloster Marienthal,Kloster Marienthal,50.73864,7.668519,CET,9095
20935,Klosterbuch,Klosterbuch,51.15265729999999,12.9858953,CET,9001
20936,Klosterlechfeld,Klosterlechfeld,48.1589497,10.8300526,CET,9326
20937,Klostermansfeld,Klostermansfeld,51.5831998,11.4924504,CET,9327
20938,Klostermansfeld Randsiedlung,Klostermansfeld Randsiedlung,51.590371,11.4938196,CET,9327
20939,Klotten,Klotten,50.1647261,7.200498100000001,CET,9328
20940,Knesebeck,Knesebeck,52.6765723,10.7020903,CET,10962
20941,Knittlingen-Kleinvillars,Knittlingen-Kleinvillars,48.9936411,8.744430999999999,CET,9998
20942,Knöringen-Essingen,Knöringen-Essingen,49.2372692,8.1481111,CET,9329
20943,Kobern-Gondorf,Kobern-Gondorf,50.3037502,7.457789999999999,CET,9330
20944,Koblenz Hbf,Koblenz Hbf,50.351088,7.58863,CET,9331
20945,Koblenz Stadtmitte,Koblenz Stadtmitte,50.3579789,7.5899798,CET,9331
20946,Koblenz-Ehrenbreitstein,Koblenz-Ehrenbreitstein,50.3589181,7.6153046,CET,10722
20947,Koblenz-Güls,Koblenz-Güls,50.3410135,7.548877600000001,CET,9331
20948,Koblenz-Lützel,Koblenz-Lützel,50.367484,7.591602999999999,CET,9331
20949,Koblenz-Moselweiß,Koblenz-Moselweiß,50.3490525,7.557837999999999,CET,9331
20950,Kochel,Kochel,47.6594128,11.368141,CET,9332
20951,Kodersdorf,Kodersdorf,51.23041,14.892647,CET,9333
20952,Köditz,Köditz,50.3318913,11.8473338,CET,9334
20953,Köfering,Köfering,48.9352875,12.1981259,CET,9336
20954,Kohlscheid,Kohlscheid,50.8303069,6.0872419,CET,9080
20955,Kolbermoor,Kolbermoor,47.8439513,12.0578731,CET,9338
20956,Kolkwitz,Kolkwitz,51.74979709999999,14.2506578,CET,9340
20957,Kolkwitz Süd,Kolkwitz Süd,51.746778,14.2415399,CET,9340
20958,Kölleda,Kölleda,51.2009378,11.2920056,CET,8912
20959,Kollmarsreute,Kollmarsreute,48.1018973,7.880602,CET,8583
20960,Kollnau,Kollnau,48.1052021,7.9722531,CET,10785
20961,Köllnische Heide,Köllnische Heide,52.4691668,13.467235,CET,10105
20962,Köln Airport-Businesspark,Köln Airport-Businesspark,50.9103503,7.0445791,CET,8865
20963,Köln Ehrenfeld,Köln Ehrenfeld,50.9517986144397,6.91841384051822,CET,9819
20964,Köln Frankfurter Straße,Köln Frankfurter Straße,50.9155276,7.0523222,CET,8865
20965,Köln Geldernstr/Parkgürtel,Köln Geldernstr/Parkgürtel,50.9683804,6.9413908,CET,8201
20966,Köln Hansaring,Köln Hansaring,50.9491326,6.9526163,CET,9869
20967,Köln Hbf,Köln Hbf,50.943209,6.958598,CET,7951
20968,Köln Messe/Deutz,Köln Messe/Deutz,50.9411301310303,6.97423204224454,CET,8438
20969,Köln Steinstraße,Köln Steinstraße,50.8953853,7.057563999999999,CET,8865
20970,Köln Süd,Köln Süd,50.9271203,6.9380245,CET,9870
20971,Köln Trimbornstrasse,Köln Trimbornstrasse,50.9359062,6.996782400000001,CET,9165
20972,Köln Volkhovener Weg,Köln Volkhovener Weg,51.0140657,6.893291199999999,CET,9667
20973,Köln West,Köln West,50.9423953,6.9330286,CET,9819
20974,Köln-Blumenberg,Köln-Blumenberg,51.0373528,6.8819081,CET,9720
20975,Köln-Buchforst,Köln-Buchforst,50.9535251,7.0043257,CET,8334
20976,Köln-Chorweiler,Köln-Chorweiler,51.0256588,6.8963301,CET,9667
20977,Köln-Chorweiler Nord,Köln-Chorweiler Nord,51.028126,6.892772,CET,9667
20978,Köln-Dellbrück,Köln-Dellbrück,50.97048580000001,7.0773387,CET,9673
20979,Köln-Ehrenfeld,Köln-Ehrenfeld,50.951095,6.9072021,CET,8201
20980,Köln-Holweide,Köln-Holweide,50.9696805,7.0474089,CET,9673
20981,Köln-Longerich,Köln-Longerich,50.9985042,6.9160488,CET,8201
20982,Köln-Mülheim,Köln-Mülheim,50.976293,7.0168423,CET,9742
20983,Köln-Müngersdorf Technologiepark,Köln-Müngersdorf Technologiepark,50.9483995,6.8882669,CET,9667
20984,Köln-Nippes,Köln-Nippes,50.9758413,6.9466798,CET,9906
20985,Köln-Stammheim,Köln-Stammheim,50.9876373,6.992612400000001,CET,9742
20986,Köln-Weiden West,Köln-Weiden West,50.9408554,6.8149972,CET,8699
20987,Köln-Worringen,Köln-Worringen,51.0560173,6.874194399999999,CET,9720
20988,Köln/Bonn Flughafen,Köln/Bonn Flughafen,50.87911,7.119339999999999,CET,10774
20989,Köndringen,Köndringen,48.1400951,7.8060243,CET,10639
20990,Königs Wusterhausen,Königs Wusterhausen,52.2958906,13.6228382,CET,9342
20991,Königsborn,Königsborn,52.135379,11.7579138,CET,10772
20992,Königsbronn,Königsbronn,48.74280479999999,10.1123751,CET,9344
20993,Königsbrück,Königsbrück,51.2678455,13.8994289,CET,9345
20994,Königshofen (Baden),Königshofen (Baden),49.54584,9.7251276,CET,9454
20995,Königslutter,Königslutter,52.2245661,10.7958402,CET,9348
20996,Königsstollen,Königsstollen,50.7763615,7.9349251,CET,9062
20997,Königstein (Sächs Schweiz),Königstein (Sächs Schweiz),50.91953299999999,14.0788766,CET,9349
20998,Königstraße,Königstraße,53.54835929999999,9.945621299999999,CET,7948
20999,Königswinter,Königswinter,50.6772453,7.1911458,CET,9350
21000,Könitz (Thür),Könitz (Thür),50.660087,11.487706,CET,9351
21001,Könnern,Könnern,51.6705508,11.7705662,CET,9352
21002,Konstanz,Konstanz,47.6779808,9.1736741,CET,9353
21003,Konstanz Fürstenberg,Konstanz Fürstenberg,47.67736739999999,9.1629933,CET,9353
21004,Konstanz-Petershausen,Konstanz-Petershausen,47.6740433,9.1739643,CET,9353
21005,Konstanz-Wollmatingen,Konstanz-Wollmatingen,47.6827821,9.1465649,CET,18328
21006,Konz,Konz,49.6993563,6.572681299999999,CET,9354
21007,Konz Mitte,Konz Mitte,49.7000041,6.5732652,CET,9354
21008,Kordel,Kordel,49.8393019,6.6352937,CET,9357
21009,Kork,Kork,48.57020199999999,7.874400000000001,CET,10930
21010,Körle,Körle,51.1741245,9.511567099999999,CET,9358
21011,Korntal,Korntal,48.8530091,9.115337799999999,CET,9359
21012,Kornweg (Klein Borstel),Kornweg (Klein Borstel),53.6327455,10.0547487,CET,9166
21013,Kornwestheim Pbf,Kornwestheim Pbf,48.8622167,9.179431800000001,CET,9360
21014,Korschenbroich,Korschenbroich,51.1894661,6.514404799999999,CET,9361
21015,Köthen,Köthen,51.7505762,11.9802357,CET,9335
21016,Kothmaißling,Kothmaißling,49.2422328,12.732266,CET,10835
21017,Kottenheim,Kottenheim,50.34898339999999,7.253011700000001,CET,9362
21018,Köttewitz,Köttewitz,51.165691,10.451526,CET,9881
21019,Kötzschau,Kötzschau,51.3132836,12.1300051,CET,9364
21020,Kövenig,Kövenig,49.9814533,7.1188927,CET,8591
21021,Kraftsdorf,Kraftsdorf,50.8771064,11.9377508,CET,9366
21022,Kraftwerk Finkenheerd,Kraftwerk Finkenheerd,52.2627809,14.5751585,CET,8309
21023,Kraghammer,Kraghammer,51.1093278,7.872928699999999,CET,7986
21024,Kranichfeld,Kranichfeld,50.8544469,11.2020789,CET,9368
21025,Kratzeburg,Kratzeburg,53.4285022,12.9449778,CET,9715
21026,Kredenbach,Kredenbach,50.9682837,8.039945399999999,CET,9378
21027,Krefeld Hbf,Krefeld Hbf,51.3259839,6.5694171,CET,9371
21028,Krefeld-Hohenbudberg Chempark,Krefeld-Hohenbudberg Chempark,51.37353,6.66446,CET,9371
21029,Krefeld-Linn,Krefeld-Linn,51.3370212,6.645366699999999,CET,9371
21030,Krefeld-Oppum,Krefeld-Oppum,51.3299423,6.6110963,CET,9371
21031,Krefeld-Uerdingen,Krefeld-Uerdingen,51.35742279999999,6.6463448,CET,9371
21032,Kreiensen,Kreiensen,51.857684,9.9613125,CET,9372
21033,Kreimbach-Kaulbach,Kreimbach-Kaulbach,49.550978,7.630478200000001,CET,9373
21034,Kremmen,Kremmen,52.7605758,13.0243108,CET,9374
21035,Krempe,Krempe,53.83681079999999,9.4901695,CET,9375
21036,Kremperheide,Kremperheide,53.8877059,9.4784398,CET,9376
21037,Krensitz,Krensitz,51.4856406,12.4621579,CET,9388
21038,Kressbronn,Kressbronn,47.5968864,9.5982209,CET,9377
21039,Kreuz Konz,Kreuz Konz,49.7038848,6.5764688,CET,9354
21040,Kreuzberg (Ahr),Kreuzberg (Ahr),50.506442,6.978556999999999,CET,7932
21041,Kreuzstraße,Kreuzstraße,47.91718770000001,11.7592341,CET,10731
21042,Kreuztal,Kreuztal,50.9693854,7.9923572,CET,9378
21043,Kreuztal-Eichen,Kreuztal-Eichen,50.9738876,7.977292699999999,CET,9378
21044,Kreuztal-Littfeld,Kreuztal-Littfeld,51.0075114,7.986993999999999,CET,9378
21045,Kriftel,Kriftel,50.0842463,8.4696652,CET,9379
21046,Krippen,Krippen,50.9104492,14.1678619,CET,8067
21047,Krölpa-Ranis,Krölpa-Ranis,50.676996,11.543322,CET,9381
21048,Kronach,Kronach,50.2359898,11.3310482,CET,9382
21049,Kronberg (Taunus),Kronberg (Taunus),50.1835081,8.518309499999999,CET,9384
21050,Kronberg (Taunus) Süd,Kronberg (Taunus) Süd,50.1733351,8.5290647,CET,9384
21051,Kronshagen,Kronshagen,54.3328544,10.0857115,CET,9385
21052,Kronskamp,Kronskamp,53.9335221,12.3152072,CET,9405
21053,Kronweiler,Kronweiler,49.6595381,7.2622504,CET,9386
21054,Kröpelin,Kröpelin,54.0717735,11.7921431,CET,9387
21055,Kruft,Kruft,50.38533229999999,7.336551300000001,CET,9389
21056,Krumbach (Schwab),Krumbach (Schwab),48.23542,10.361165,CET,9390
21057,Krumbach (Schwab) Schule,Krumbach (Schwab) Schule,48.23542,10.361165,CET,9390
21058,Krumhermsdorf,Krumhermsdorf,50.9930435,14.2073733,CET,9867
21059,Krumpa,Krumpa,51.2947246,11.8530787,CET,9393
21060,Krupunder,Krupunder,53.61586,9.86769,CET,8972
21061,Kubschütz,Kubschütz,51.164981,14.5066482,CET,9394
21062,Kuchen,Kuchen,48.6390543,9.7992577,CET,9395
21063,Kühnhausen,Kühnhausen,51.033443,10.9711723,CET,8578
21064,Kühren,Kühren,54.1988788,10.2598648,CET,9398
21065,Kulmbach,Kulmbach,50.1039282,11.4448178,CET,9399
21066,Kummerow (b Stralsund),Kummerow (b Stralsund),54.30906539999999,13.0770347,CET,10587
21067,Kummersdorf (b Storkow),Kummersdorf (b Storkow),52.2735917,13.8749754,CET,10585
21068,Kunersdorf,Kunersdorf,52.6678345,14.1449679,CET,8230
21069,Künsebeck,Künsebeck,52.0375111,8.389342599999999,CET,8968
21070,Küntrop,Küntrop,51.28557199999999,7.815308,CET,9828
21071,Kupfermühle,Kupfermühle,54.8369047,9.413052,CET,2393
21072,Küps,Küps,50.1885178,11.2786231,CET,9396
21073,Kürbitz,Kürbitz,50.4618976,12.075926,CET,10854
21074,Kurort Altenberg (Erzgeb),Kurort Altenberg (Erzgeb),50.76629800000001,13.753634,CET,7935
21075,Kurort Rathen (Kr Pirna),Kurort Rathen (Kr Pirna),50.956816,14.075341,CET,9349
21076,Kusel,Kusel,49.5383747,7.406452799999999,CET,9401
21077,Küstrin-Kietz,Küstrin-Kietz,52.5664501,14.611939,CET,14499
21078,Kutzenhausen,Kutzenhausen,48.3415555,10.6947946,CET,9403
21079,Kyhna,Kyhna,51.5110644,12.2658763,CET,11041
21080,Kyllburg,Kyllburg,50.0396924,6.593041299999999,CET,9404
21081,Laaber,Laaber,49.0661774,11.8917828,CET,8437
21082,Laage (Meckl),Laage (Meckl),53.9195881,12.340003,CET,9405
21083,Laberweinting,Laberweinting,48.7958447,12.3167038,CET,9407
21084,Ladenburg,Ladenburg,49.4739759,8.6077464,CET,9408
21085,Lage (Lippe),Lage (Lippe),51.9917685,8.8010402,CET,9409
21086,Lagerlechfeld,Lagerlechfeld,48.181863,10.846072,CET,9326
21087,Lahr (Schwarzw),Lahr (Schwarzw),48.340943,7.8357049,CET,9411
21088,Lalendorf,Lalendorf,53.7554747,12.3887003,CET,9412
21089,Lambrecht (Pfalz),Lambrecht (Pfalz),49.3727201,8.0720045,CET,9413
21090,Lambsheim,Lambsheim,49.5089718,8.2897572,CET,9415
21091,Lampertheim,Lampertheim,49.59972670000001,8.466599,CET,9416
21092,Lampertsmühle-Otterbach,Lampertsmühle-Otterbach,49.483662,7.729407999999999,CET,10043
21093,Lampertswalde,Lampertswalde,51.315485,13.673863,CET,9417
21094,Lancken,Lancken,54.5179647,13.6079973,CET,10357
21095,Landau (Isar),Landau (Isar),48.6826233,12.6952202,CET,9418
21096,Landau (Pfalz) Hbf,Landau (Pfalz) Hbf,49.19815,8.126,CET,9419
21097,Landau (Pfalz) Süd,Landau (Pfalz) Süd,49.1891592,8.1142447,CET,9419
21098,Landau (Pfalz) West,Landau (Pfalz) West,49.19574799999999,8.107052,CET,9419
21099,Landsberg (b Halle/Saale),Landsberg (b Halle/Saale),51.53263459999999,12.1662456,CET,9420
21100,Landsberg (b Halle/Saale) Süd,Landsberg (b Halle/Saale) Süd,51.504355,12.1722236,CET,9420
21101,Landsberg (Lech),Landsberg (Lech),48.0472743,10.8719288,CET,9421
21102,Landsberg (Lech) Schule,Landsberg (Lech) Schule,48.0536358,10.8695436,CET,9421
21103,Landsberger Allee,Landsberger Allee,52.5350707,13.5111679,CET,7926
21104,Landshut (Bay) Hbf,Landshut (Bay) Hbf,48.547104,12.1361115,CET,9422
21105,Landstuhl,Landstuhl,49.4141596,7.5721101,CET,9423
21106,Landsweiler-Reden,Landsweiler-Reden,49.3561188,7.1327406,CET,10378
21107,Landungsbrücken,Landungsbrücken,53.54597700000001,9.9706256,CET,10536
21108,Landwehr,Landwehr,53.56122,10.03797,CET,8268
21109,Lang Göns,Lang Göns,50.4977642,8.6628866,CET,9442
21110,Langdorf,Langdorf,49.0119622,13.1479263,CET,9424
21111,Langebrück (Sachs),Langebrück (Sachs),51.126751,13.841072,CET,10040
21112,Langelsheim,Langelsheim,51.9353018,10.3325966,CET,9425
21113,Langen (Hess),Langen (Hess),49.9936006,8.6571293,CET,9426
21114,Langen-Flugsicherung,Langen-Flugsicherung,50.00571,8.65856,CET,9426
21115,Langenargen,Langenargen,47.5995962,9.5424589,CET,9427
21116,Langenau (Württ),Langenau (Württ),48.4934062,10.1259192,CET,9428
21117,Langenbach (Oberbay),Langenbach (Oberbay),48.4387167,11.853738,CET,9429
21118,Langeneichstädt,Langeneichstädt,51.3449582,11.7447164,CET,9431
21119,Langenfeld (Rheinl),Langenfeld (Rheinl),51.10263399999999,6.938216,CET,9432
21120,Langenfeld (Rheinl)-Berghausen,Langenfeld (Rheinl)-Berghausen,51.10263399999999,6.938216,CET,9432
21121,Langenfelde,Langenfelde,53.5796825,9.930852,CET,10575
21122,Langenhagen - Kaltenweide,Langenhagen - Kaltenweide,52.4797538,9.7363278,CET,9433
21123,Langenhagen Pferdemarkt,Langenhagen Pferdemarkt,52.4508672,9.7364939,CET,9433
